label	descrip
0	操
0	个体户的个人经营所得需要怎么报
0	就是法现在不能登录这个税务
0	注销资料
0	我想知道为什么垫子上全是血
1	是狗扑人工服
0	妈的我现在没暖气
0	今天都是上班
0	嗯我想问一下啊我那个购票员那个授权委托证明书已经加盖公章还有法人章为什么他上传不了说我的信息还需要再盖章呢
0	投诉
0	喂你好
1	你妹呀三零八票不成功或者直接给我转人工服务
0	阿珍是谁认证可以在网上自己认证吗
0	嗯金税盘的润滑油库存没有啊这个应该怎么操作老是卡已经注销了
0	大狼狗
0	我想要查一下我要怎么开具我的完税证明
0	查询纳税人识别号
0	个人购买福利彩票取得的奖金是否缴纳个人所得税
0	你好我想咨询那个税票的问题
0	啊我的那个哦个体户工商执照的法人现在我这些公司要注销但是他这个法人跟我营业执照的不一样
1	滚吧
0	红色信息表防治信息表
0	喂你好我是小规模纳税人申报增值税但是我这一次昌的时候会出现错误的提示
0	哎你好我想咨询一下私嗯科苑路深圳湾一号这里是属于哪个税局啊
0	我想问一下我忘记了自己的荡妇名就是荡妇民五怎么办
0	转一天功夫
0	发票验旧该怎么操作
0	你好我就想问一下现在不是说要切换那个平台我们要怎么去操作嘞
0	你好弄一下那个小规模企业普通发票不能享受减免税吗
0	嗯你好我那个申报个税的名字写错了那要怎么办理
0	哦我想咨询那个升级成一般纳税人需要
0	酷狗转人工
0	我想咨询那个钱那个综合的那个薪金纳税的那个
0	真滑稽呀这样不必多说一句话一会儿见
0	出租房屋的税率是多少
0	告诉我操作问题下载更新
0	我不知道怎么跟你讲
0	哦就是那个一般纳税人后转为那个小规模要怎么操作
0	转人工服务
0	谁
0	哦我我想问一下就跟我那个什么登陆那个就是申报的时候登陆这个识别号码他说我的账号不存在啊
0	明天
1	猪吗
1	你傻逼吧我要人工你是人工啊
0	我要失明税务的点柜台电话
0	预约平台进不去
0	丰都到石柱的动车晚上是几点钟的有没有
1	你妈的屁
0	怎么把我的医保情操
1	二逼
0	哦要更换那个单位的那个税务购票员要怎么操作
1	你是猪
0	转人工服务
0	我说我这个机器打印机有毛病心
0	分配本金需要缴纳企业所得税吗
0	妈呀
0	超限量购票特批登记
1	滚
0	同时在两家
0	就是税务那个第三方代扣协议在哪里填
0	社保申报了但扣款不一致
0	额请问网上申报的那个网址在哪里网址是什么
0	我的那个
0	嗯企业首次申请增值税专用发票
0	发票问题
0	狗狗真的很痛苦窗口然后你那个应该也失去这份工作的呀怎么去刚才的窗口一旦开始了吗
0	如何操作呃
0	打电话把这个账号
0	请问所得税申报那个按钮按完之后应该下一步操作是什么
0	定襄票的继续留底继续抵扣哦申请通知是什么是什么形式给我吧给我的呢
1	狗屁没事给我找了个智能数字我怎么跟他说句话呀
0	增值税扣款
0	这个那个税务登记那个密码错误了怎么办
0	个体户就是那个社保新增需要什么条件
0	反正我信了你
0	增值税申报不了
0	你好我那个个税申请一直都没有通过不知道是什么原因能帮我查一下吗
0	股权变更税局备案网上操作
0	二零一九年
0	请问有几个企业的办税员的身份的话是否还要坚持啊购票员积分才可以购票
0	嗯
0	人工服务
0	呃代购个人社保卡的
0	你
0	我想那个取消一个人员又说十月份里我们有个子宫她你离职了就没有我怎么来把他取消的屌
0	嗯这个保存着睡的时候提示一七五零一发起申报失败是什么意思
0	扣社保扣缴不成功的
0	哎呀
0	社保年度申报表
1	笨蛋
0	请问一下我那个办社医保现在不懂的本要怎么办呢
0	妈
0	转人工
0	交医保社保怎么死
0	转人工
0	个税在哪里申报
0	我要代开发票
0	喂你好我想问一下就是嗯车辆购置税是不是从七月一号开始实行新的规定
0	增值税税率是多少
1	你傻啊
0	转人工服务
0	转人工
0	转人工
0	嗯我想问一下就是嗯税率下降到百分之三的行业有哪些
0	境外演员实名验证烦死了验证那该怎么资料到现场呢
0	零
0	哦我要问下为什么我过不了票
0	嗯
0	搬凳合一是否要先过来办税务登记
0	日你
0	我想问一下那个税种启用怎么操作
0	额我我们现在有一员工就是五十岁退保了然后我们想现在续保他说要提供两份表格我要到哪里去下载
0	一个人出租房屋的电费要怎么开票
0	为什么有人的基本扣除费用为零
0	定期定额到
0	呃个人独资企业每个季度是不是要报那个增值税啊
0	嗯金融商品转让
0	变更对税务登记
0	出口报关转内销
1	你是傻逼吗
0	我需要转人工台
0	我之前提交了一个是综合年度申报现在我修改为扣缴义务人申报哦直接修改了就可以吗
0	嗯我找一下人工
0	蛋白粉
0	零售互动平台授权信息显示网页显示错误怎么处理
0	呃我想问一下那个连锁的十二万还需要申报吗
0	嗯我们开了增值税的代开了增值税发票然后现在客户要求要开普通发票我们应该怎么操作呢
1	你神经病啊现在纳税人套餐型是一种那里没有弄成功什么情况
0	增值税政策
1	你还不去死
0	我去深圳睡了我技能
0	这个社会已经十万位吗普票真的喜欢你现在股票十万没了吗十万位的尊重
0	个税申报逾期了怎么办
0	保理业务买方贴息发票是否可以开给买方
0	帮我转接人工服务
0	我想询问一下深泽县农村则是的吧
0	转人工
0	额前台申领发票需要做什么
0	企业所得税申报
0	医保代扣
0	过是否还操作方法
0	我要转接人工台
0	不是他
0	跨区域涉税事项报告表
0	变更绑定的手机号码
0	请问一下发票那个额度申请怎么样操作
0	你好
0	嗯我想咨询一下那个新注册的企业网上登录的问题
0	我想问那个营业执照必须带那个登记机关了就行呗
0	四月份以后税率百分之十三如果我们开了百分之十六的税票这部分的票需要怎么备案还是操作
0	个税个人所得税的申报
0	更正申报
0	你帮我查一下宝鸡桥南税务局的电话
0	转人工
0	播放
0	你好嗯我现在需要嗯有客户要求我们开十六个点的专票我应该怎么操作呢
0	所得税年报
0	我想回答呢嗯个人个人名义去开的发票我们可以从公司对公账户付款给他个人账号账号吗
0	你好把转人工服务
0	个人手术费返还怎么操作
0	请说普通话转人工服务
0	个人所得税起征点是多少
0	柜台缴款需要带什么资料呢
0	第一次怎么到那个网申报个人所得税
0	在申报个人所得税的时候
0	报税问题
0	转人工服务
0	金税盘锁死要怎么解封
0	个人办事平台我填的那个逼怎么提交不了
0	人工服务
0	走吧存量房
0	我不觉得那个社保代扣六月十五号怎么没有代扣
0	加计扣除当月当月已经交了申请是可以连累申报吗
0	我需要人工服务
0	添加港澳通行证的人要怎么弄
0	小规模纳税人能申请十万元版发票吗
0	哦
0	我要申请超限量的审批但是你们一直没有拼衣架我古筝资料我不真的都不知道在哪里上传你们可以告诉我怎么操作吗很着急
0	但人工服务
0	未成年社保扣款
0	你问那个我
0	财务报表年报
0	猪不动产租赁税率调整
0	训到听不清楚听都听不懂嘎啦嘎啦嘎啦
0	增值税纳税申报表适用小规模纳税人怎么填写
0	呃深圳直系亲属房产过户
0	嗯请问个税申报系统是要下载客户端吗
0	喂嗯我妈申报那个企业所得税
0	喂你好
0	如何进行申报
0	嗯
0	邻居说
0	欲申领发票
0	补申报个人所得税的操作方法
0	人工
0	发票认证不通过
0	你好我现在有几个人收入需要需要开一个人的名义申请一一个发票申请一张发票开到对方的公司我想知道一下我需要缴纳多少金额大约是十万块钱我想知道我需要缴纳多少的费用
0	现在不要帮那些妹妹你就把我那个拔下就可以了
1	笨蛋
0	我想请问一下我公司地址变更那我发票上的地址要怎么变更还是要去国税备案吗
0	这样吗别约不到
0	嗯
0	这个密码好象不乐意现在登不上去了怎么办
0	税务变更登记财务负责人数据有误或为市民怎么操作
0	票种核定申请
0	我想咨询一下就是说我二零一四年买的那个社保
0	就是我的医保还没有扣钱要去哪里补交
0	帮忙查询社保卡二月份的有没有交进去
0	报税系统出现异常提示需要联系系统运维人员进一步分析处理
0	老板死的话会升级了转人工
0	为什么农民工的子女不在学校读书就为我在公司里面一百块就会再扣五块钱呢
0	申请最高限额
0	可以所得税生产经营申报表年报问题
0	我想咨询一下那个山寨小区配的哦感烦申请要怎么操作
0	那怎么找你耍我啊
0	就是我那个狗嘴
0	转人工转人工
1	你滚
0	八
0	天气预报接触不良怎么办
0	首次办理税务
0	为什么请问还能不能看到看见这等你在哪里快开演
0	这个屌用啊想睡觉
0	一号一号违约
0	哎妈呀这样我怕会说
0	嗯
0	你好我就是卡着死了我要怎么解锁然后我因为这段时间都没有因为我没有派件人要是没有报但是我们之前我记得报到的呀怎么现在说又锁了呀我没钱上个月去剪了呢
0	申报密码错误应该怎么
0	文化事业建设税的免征收入是什么
0	嗯小规模增值税小规模纳税人条件
0	发票领用申请审批
0	申报反馈失败
0	哎你好我想咨询一下小规模纳税人转一般纳税人是怎么操作的因为我在网上申请了但是他提醒我说要带包资料那个资料是是手工填纳税人那个申请吗然后这个表格在哪里找啊
0	个税怎么申报
0	想问一下那个单位社保编号是什么病
0	哎呀
0	因为那个一个一个的表妹然后我们就把电脑关了做一版也出来的说的在家叫他给的那个勾勾点掉你们再去洗澡
0	星期三什么天气啊以前有一个收购信息现在想重新添加一个怎么添加
0	你好公司停业可以吗
0	妈呀
0	我想人工服务
0	增值税纳税申报表附表的税额及检查情况表那一个甜
0	表明自己不的人申报怎么在手上怎样操作
0	那个个税申报为什么他一直是申报失败的
0	我要咨询一下就是我的说的话明明已经绑定了手机号码为什么我申报个税的时候说我没手机号码
0	境外服务费
1	你好笨发票勾选认证平台显示那时间档案信息不存在是怎么回事
0	竞争购票员是要去考一个什么证吗
0	很够个税终端
0	预约南山国税的好九八三八三
0	第三发扣款协议
